onset	duration	sample	trial_type	response_time	stimulus	run
272.289	5	1543928	selfTraitBlock	3.782	passionate, opinionated	3
283.298	5	1554937	selfTraitBlock	3.007	clever and cunning	3
292.315	5	1563954	selfTraitBlock	3.41	careful about doing things the right way, meticulous	3
307.324	5	1578963	friendRoleBlock	3.138	advises the group on strategy in competitions and games	3
318.342	5	1589981	friendRoleBlock	3.103	deceives others in the group for amusement or pleasure	3
327.35	5	1598989	friendRoleBlock	2.635	challenges the group's beliefs	3
334.367	5	1606006	friendRoleBlock	3.231	challenges the morals and norms of the group	3
345.385	5	1617024	friendRoleBlock	2.998	helps others find romantic partners	3
358.394	5	1630033	friendTraitBlock	4.549	hurried, impatient	3
369.411	5	1641050	friendTraitBlock	3.7	unsatisfied with the way things are	3
378.42	5	1650059	friendTraitBlock	2.444	cold and aloof	3
389.429	5	1661068	friendTraitBlock	4.098	eminent, popular, and captivating	3
396.437	5	1668076	friendTraitBlock	3.955	confident, secure in themselves	3
409.446	5	1681085	friendGroupBlock	2.59	liberals	3
416.455	5	1688094	friendGroupBlock	1.691	Muslims	3
427.464	5	1699103	friendGroupBlock	1.23	Christians	3
436.473	5	1708112	friendGroupBlock	1.103	Black	3
447.482	5	1719121	friendGroupBlock	1.966	conservatives	3
460.491	5	1732130	selfGroupBlock	1.681	men	3
471.5	5	1743139	selfGroupBlock	1.632	Middle Eastern	3
478.508	5	1750147	selfGroupBlock	2.744	Jewish	3
487.517	5	1759156	selfGroupBlock	2.327	humanities majors	3
498.526	5	1770165	selfGroupBlock	2.636	women	3
1.001	5	1847619	friendRoleBlock	2.59	entertains the group	4
12.018	5	1858636	friendRoleBlock	3.248	maintains the group's traditions and rituals	4
19.027	5	1865645	friendRoleBlock	2.438	gives others in the group false hope	4
30.044	5	1876662	friendRoleBlock	4.797	asks questions when the group is confused	4
39.061	5	1885679	friendRoleBlock	3.628	challenges others' authority in the group	4
52.07	5	1898688	friendRoleBlock	4.393	cleans and tidies up after others	4
63.079	5	1909697	friendRoleBlock	3.249	counsels others in difficult life decisions	4
72.088	5	1918706	friendRoleBlock	2.967	throws parties for the group	4
81.105	5	1927723	friendRoleBlock	3.696	organizes and coordinates the group's plans	4
92.122	5	1938740	friendRoleBlock	2.994	lets others in the group take advantage of them	4
103.131	5	1949749	selfGroupBlock	1.952	Canadians	4
114.14	5	1960758	selfGroupBlock	1.425	Asian	4
123.149	5	1969767	selfGroupBlock	1.605	nerds	4
130.158	5	1976776	selfGroupBlock	1.838	Buddhists	4
141.166	5	1987784	selfGroupBlock	2.461	liberals	4
154.175	5	2000793	selfTraitBlock	2.679	perseverant until the task is finished	4
163.184	5	2009802	selfTraitBlock	2.492	cooperative, enjoying working with others	4
174.202	5	2020820	selfTraitBlock	2.509	unsatisfied with the way things are	4
185.21	5	2031828	selfTraitBlock	1.848	happy and cheerful	4
194.219	5	2040837	selfTraitBlock	1.535	healthy and fit	4
205.228	5	2051846	friendGroupBlock	3.419	White	4
216.237	5	2062855	friendGroupBlock	1.429	students	4
227.246	5	2073864	friendGroupBlock	2.076	fraternity or sorority members	4
236.255	5	2082873	friendGroupBlock	1.246	stoners	4
243.263	5	2089881	friendGroupBlock	1.54	Buddhists	4
256.272	5	2102890	friendTraitBlock	2.973	emotionally needy, craving affirmation or attention	4
267.281	5	2113899	friendTraitBlock	2.232	dull, unintelligent	4
276.29	5	2122908	friendTraitBlock	2.328	reckless and impulsive	4
283.299	5	2129917	friendTraitBlock	2.775	brave, courageous	4
294.308	5	2140926	friendTraitBlock	3.087	spontaneous, adventuresome	4
307.317	5	2153935	selfRoleBlock	4.259	keeps the group from dangerous or risky ventures	4
316.334	5	2162952	selfRoleBlock	3.551	resolves conflicts in the group	4
323.343	5	2169961	selfRoleBlock	3.373	reminds others of their obligations	4
334.351	5	2180969	selfRoleBlock	3.418	entertains the group	4
343.36	5	2189978	selfRoleBlock	2.771	helps others find their aspirations	4
358.369	5	2204987	selfTraitBlock	1.848	depressed, blue	4
367.378	5	2213996	selfTraitBlock	2.166	gets nervous and anxious easily	4
378.387	5	2225005	selfTraitBlock	4.258	callous, caring little for others	4
385.396	5	2232014	selfTraitBlock	2.415	blunt, no-nonsense	4
394.405	5	2241023	selfTraitBlock	2.824	hurried, impatient	4
409.414	5	2256032	friendTraitBlock	4.123	blunt, no-nonsense	4
420.423	5	2267041	friendTraitBlock	2.958	relaxed, handles stress well	4
429.431	5	2276049	friendTraitBlock	2.91	depressed, blue	4
440.449	5	2287067	friendTraitBlock	4.396	sentimental and sensitive, experiencing emotions strongly	4
447.457	5	2294075	friendTraitBlock	2.07	prone to boredom, listless	4
460.466	5	2307084	selfRoleBlock	2.574	leads the group	4
469.483	5	2316101	selfRoleBlock	3.831	counsels others in difficult life decisions	4
478.492	5	2325110	selfRoleBlock	4.206	attacks others who harm the group	4
485.509	5	2332127	selfRoleBlock	2.354	helps people with physically demanding tasks	4
496.527	5	2343145	selfRoleBlock	4.209	ensures others in the group act morally	4
